,2_1 - Inside Sales - Sales Insight
Apttus__APTS_Agreement__c.APTPS_Order_Fulfillment_Comments__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Order_Fulfillment_Completed__c,editable=false/readable=true
Apttus__APTS_Agreement__c.APTPS_Parent_Account_Type__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Parent_Account__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Please_acknowledge_Non_WFO__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Product_Origin__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Product_Sub_Type__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Product_Type__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Purpose_of_Loan__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Reasons_Request__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Regenerate__c,editable=false/readable=true
Apttus__APTS_Agreement__c.APTPS_Relevant_Information_Loan__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Revenue_based_arrangement__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Select_BSLA_SPLA__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Select_incoterms__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Select_internal_external_customer__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Shipping_Address__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Shipping__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Special_legal_assistance__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Storing_and_Returning_Crate__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_TK_License_sent_VAR_Email__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_TK_License_sent_VAR_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_TK_License_sent_outside_Email__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_TK_License_sent_outside_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_TK_Requestor_VAR_Email__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Temp_Key_Days_Count__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_Temp_Key_Requestor_of_VAR_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_VAR_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_What_will_be_method_of_training__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_keys_delivered_directly__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTPS_you_certify_info_provided_is_true__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTS_Account_Executive_Name__c,editable=false/readable=true
Apttus__APTS_Agreement__c.APTS_Division_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.APTS_Parent_Account_Name__c,editable=false/readable=true
Apttus__APTS_Agreement__c.ARM_Access_End_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.AX__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Access_End_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.AccountName_Parent_Account_String__c,editable=false/readable=true
Apttus__APTS_Agreement__c.AccountName_String__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Account_Executive_Email__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Activate_Notification__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Activated_DateTime__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Agreement_Extend_Date__c,editable=false/readable=false
Apttus__APTS_Agreement__c.Agreement_Requester_Name__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Agreement_Type_Derived__c,editable=false/readable=true
Apttus__APTS_Agreement__c.All_Employee_Has_Confirmed__c,editable=false/readable=false
Apttus__APTS_Agreement__c.Applicable_For_COD_Flow__c,editable=false/readable=false
Apttus__APTS_Agreement__c.Apttus_Approval__Approval_Status__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus_Approval__LineItem_Approval_Status__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus_Approval__Term_Exception_Approval_Status__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus_Echosign__Send_For_eSignature__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Account_Search_Field__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Account__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Activated_By__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Activated_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Agreement_Category__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Agreement_Number__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__AllowableOutputFormats__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Amendment_Effective_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Auto_Renew_Consent__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Auto_Renew_Term_Months__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Auto_Renewal_Terms__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Auto_Renewal__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Business_Hours__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Company_Signed_By__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Company_Signed_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Company_Signed_Title__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Contract_Duration_Days__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Contract_End_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Contract_Number__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Contract_Start_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Contracted_Days__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Description__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Executed_Copy_Mailed_Out_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Agreement_Number__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Amend__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Cancel_Request__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Execute__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Expire__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Generate_Protected_Agreement__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Generate_Supporting_Document__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Generate_Unprotected_Agreement__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Regenerate_Agreement__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Renew__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Return_To_Requestor__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Send_To_Other_Party_For_Review__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Send_To_Other_Party_For_Signatures__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Send_To_Third_Party__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Submit_For_Changes__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Submit_Request__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_Terminate__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_View_Draft_Contract__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__FF_View_Final_Contract__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Import_Offline_Document__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__InitiateTermination__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Initiation_Type__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Internal_Renewal_Notification_Days__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Internal_Renewal_Start_Date__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__IsInternalReview__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__IsLocked__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Is_System_Update__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__LatestDocId__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Non_Standard_Legal_Language__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Other_Party_Returned_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Other_Party_Sent_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Other_Party_Signed_By_Unlisted__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Other_Party_Signed_By__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Other_Party_Signed_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Other_Party_Signed_Title__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Outstanding_Days__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Owner_Expiration_Notice__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Parent_Agreement__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Perpetual__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Primary_Contact__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Related_Opportunity__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Remaining_Contracted_Days__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Renewal_Notice_Date__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Apttus__Renewal_Notice_Days__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Request_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Requestor__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__RetentionDate__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__RetentionPolicyId__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Risk_Rating__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Source__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Special_Terms__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Status_Category__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Status__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Submit_Request_Mode__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Subtype__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Term_Months__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__TerminationComments__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Termination_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Termination_Notice_Days__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Termination_Notice_Issue_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Total_Contract_Value__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__VersionAware__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Version_Number__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Version__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Workflow_Trigger_Created_From_Clone__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Apttus__Workflow_Trigger_Viewed_Final__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Are_there_any_Non_standard_Restrictions__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Auto_Notice_To_Vormetric__c,editable=true/readable=true
Apttus__APTS_Agreement__c.BU_Family__c,editable=true/readable=true
Apttus__APTS_Agreement__c.CLLA_Expiry_Notification_Date__c,editable=false/readable=false
Apttus__APTS_Agreement__c.CLLA_Hardware_Model__c,editable=true/readable=true
Apttus__APTS_Agreement__c.CLLA_Hardware_Platform__c,editable=true/readable=true
Apttus__APTS_Agreement__c.CLLA_Hardware_Serial_Number__c,editable=true/readable=true
Apttus__APTS_Agreement__c.CLLA_PCR__c,editable=true/readable=true
Apttus__APTS_Agreement__c.CLLA_TKR_Business_Purpose__c,editable=false/readable=true
Apttus__APTS_Agreement__c.COD_Activation_Date__c,editable=true/readable=true
Apttus__APTS_Agreement__c.CadenceProjectName__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Cadence_Project_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Cadence_Project_Owner__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Cancel_COD_Button_Clicked__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Cancel_Request_OF_Legal__c,editable=false/readable=false
Apttus__APTS_Agreement__c.Cancel_Request_admin__c,editable=false/readable=false
Apttus__APTS_Agreement__c.Cancel_Request_requesters__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Chamber_Selection__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Chamber_Type__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Comments__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Copy_Signed_Agreement_Details_of_Request__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Country__c,editable=true/readable=true
Apttus__APTS_Agreement__c.CustomerOrChannelPartner__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Customer_Contact_Email__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Customer_Contact_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Customer_Contact_Phone__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Customer_Vendor_Other_Project_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Customer_name__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Deadline_of_submission__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Delivery_Instructions__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Disclosing_period_end_date_Formatted__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Document_Uploaded__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Downloaded_Template_Name__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Email_to_Server_Contacts__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Employee_Copied__c,editable=false/readable=true
Apttus__APTS_Agreement__c.Employee_Name_in_SFDC__c,editable=true/readable=true
Apttus__APTS_Agreement__c.FF_Activate__c,editable=false/readable=true
Apttus__APTS_Agreement__c.FF_Execure_Custom__c,editable=false/readable=true
Apttus__APTS_Agreement__c.FF_Fix_Send_To_Other_Party_For_Review__c,editable=true/readable=true
Apttus__APTS_Agreement__c.FF_Fix_Send_To_Other_Party_Signatures__c,editable=true/readable=true
Apttus__APTS_Agreement__c.HW_HS_Product_Count__c,editable=true/readable=true
Apttus__APTS_Agreement__c.HW_SAP_Order_Number__c,editable=false/readable=true
Apttus__APTS_Agreement__c.If_Urgent_please_explain__c,editable=true/readable=true
Apttus__APTS_Agreement__c.If_yes_has_a_patent_application_been_fi__c,editable=true/readable=true
Apttus__APTS_Agreement__c.Is_39R_Prefix_Product__c,editable=false/readable=false
Apttus__APTS_Agreement__c.Is_Agreement_Activated__c,editable=false/readable=false
Apttus__APTS_Agreement__c.Is_Agreement_Extended__c,editable=false/readable=false
Apttus__APTS_Agreement__c.Is_Converted__c,editable=true/readable=true
